#3434343434ttttt
#intensity	time
-5.880180895020561405e-01	1.752000916200000091e+01
-9.511166396848139692e-01	1.754000619500000013e+01
-9.510296990663994476e-01	1.756000276199999988e+01
-5.875058697991987211e-01	1.758001099100000175e+01
1.055260971256390123e-04	1.760000335900000223e+01
5.879137736794740610e-01	1.762000505700000019e+01
9.511084991750204942e-01	1.764000535599999964e+01
9.510242609564952820e-01	1.766000332200000145e+01
5.877169573567315730e-01	1.768000268700000177e+01
-1.084477782280555931e-04	1.770000345200000069e+01
-5.879042945585702951e-01	1.772000468399999917e+01
-9.510822393455508061e-01	1.774000265000000098e+01
-9.510324180109596126e-01	1.776000248200000087e+01
-5.877145935195871029e-01	1.778000278000000023e+01
1.113694593295464413e-04	1.780000354499999915e+01
5.878829471812133667e-01	1.782000384400000215e+01
9.510876743162935965e-01	1.784000321000000255e+01
9.510315149411193714e-01	1.786000257499999933e+01
5.877003595551202331e-01	1.788000334000000180e+01
-9.965131887101910603e-05	1.790000317200000168e+01
-5.878853106609759349e-01	1.792000393700000060e+01
-9.510930992881269086e-01	1.794000376900000049e+01
-9.510306118631256522e-01	1.796000266800000134e+01
-5.876742550085367611e-01	1.798000436699999938e+01
8.793317828512132582e-05	1.800000279900000066e+01
5.878995422612298682e-01	1.802000449700000217e+01
9.511347424304523734e-01	1.804000806100000176e+01
9.510296990664161010e-01	1.806000276199999988e+01
5.877193211889027991e-01	1.808000259399999976e+01
-1.055260970717359904e-04	1.810000335900000223e+01
-6.230382385781879639e-01	1.812141019100000250e+01
-9.511628020149854867e-01	1.814001095400000096e+01
-9.509744205706067710e-01	1.816000845299999966e+01
-5.876932425047880493e-01	1.818000362000000081e+01
1.084477781741525712e-04	1.820000345200000069e+01
5.878568723289964160e-01	1.822000281800000110e+01
9.510867620381704413e-01	1.824000311600000046e+01
9.510233578133461263e-01	1.826000341499999990e+01
5.876790082675654725e-01	1.828000418000000238e+01
-8.205840002080755434e-05	1.830000261200000011e+01
-5.878711042928346231e-01	1.832000337799999912e+01
-9.510831419592581382e-01	1.834000274299999944e+01
-9.510179193601711045e-01	1.836000397500000147e+01
-5.877359187078992075e-01	1.838000194099999973e+01
1.143225563693406614e-04	1.840000363900000124e+01
5.878497562788707054e-01	1.842000253800000209e+01
9.510930992881102553e-01	1.844000376900000049e+01
9.510260769294897054e-01	1.846000313500000090e+01
5.877098404124058151e-01	1.848000296700000078e+01
-1.465552968332155682e-04	1.850000466500000229e+01
-5.878758312976322120e-01	1.852000356399999959e+01
-9.511030653323989670e-01	1.854000479600000162e+01
-9.510296990664327543e-01	1.856000276199999988e+01
-5.876837615062195930e-01	1.858000399300000183e+01
1.055260971315197927e-04	1.860000335900000223e+01
5.880441859873594135e-01	1.862001018900000204e+01
9.510903819864677811e-01	1.864000348900000148e+01
9.510106741064623392e-01	1.866000472099999996e+01
5.877169573567267991e-01	1.868000268700000177e+01
-1.524300748855150550e-04	1.870000485199999929e+01
-5.888404820959396435e-01	1.872004153800000026e+01
-9.510867620381888710e-01	1.874000311600000046e+01
-9.510369526583741795e-01	1.876000201500000131e+01
-5.872876226168529668e-01	1.878001957500000074e+01
8.205839996690453243e-05	1.880000261200000011e+01
5.878829471812181406e-01	1.882000384400000215e+01
9.511148350519436079e-01	1.884000600899999966e+01
9.510043316526540780e-01	1.886000537399999999e+01
5.877003595551155701e-01	1.888000334000000180e+01
-7.034025936348432394e-05	1.890000223899999909e+01
-5.879090214225187738e-01	1.892000486999999964e+01
-9.511066846924375318e-01	1.894000516899999909e+01
-9.510079545734444473e-01	1.896000500100000252e+01
-5.876505392473972966e-01	1.898000530000000197e+01
7.329335658205558119e-05	1.900000233300000119e+01
5.879114102601096237e-01	1.902000496400000173e+01
9.678505786611153461e-01	1.904190676500000023e+01
9.510251738026640478e-01	1.906000322799999935e+01
5.876837615062632247e-01	1.908000399300000183e+01
-9.085485939846575643e-05	1.910000289199999912e+01
-5.879019057057606190e-01	1.912000459000000063e+01
-9.511854146680462918e-01	1.914001328600000207e+01
-9.510242609565101590e-01	1.916000332200000145e+01
-5.822729621375509756e-01	1.918021635000000202e+01
1.084477781800333515e-04	1.920000345200000069e+01
5.878924264837848135e-01	1.922000421699999961e+01
9.510912942316454011e-01	1.924000358300000002e+01
9.510007086012932653e-01	1.926000574700000101e+01
5.831281589007649702e-01	1.928018285399999954e+01
-9.672963760425685607e-05	1.930000307899999967e+01
-5.878829471811745089e-01	1.932000384400000215e+01
-9.510831419592599145e-01	1.934000274299999944e+01
-9.510269800482471503e-01	1.936000304200000244e+01
-5.877240742556153474e-01	1.938000240699999921e+01
8.501149712888480018e-05	1.940000270600000221e+01
5.878853106609370771e-01	1.942000393700000060e+01
9.510885768811160323e-01	1.944000330300000101e+01
9.510260769295230121e-01	1.946000313500000090e+01
5.771546740003853371e-01	1.948041629700000144e+01
-1.172442375884622141e-04	1.950000373199999970e+01
-5.878995422612829369e-01	1.952000449700000217e+01
-9.510894794378346173e-01	1.954000339599999947e+01
-9.510251738026807011e-01	1.956000322799999935e+01
-5.877074765601520978e-01	1.958000305999999924e+01
1.055260970237137353e-04	1.960000335900000223e+01
5.879256161138367576e-01	1.962000552299999967e+01
9.535936656617787222e-01	1.964026473600000244e+01
9.509472218400037979e-01	1.966001125200000033e+01
5.876932425047348696e-01	1.968000362000000081e+01
-7.913671897682404970e-05	1.970000251900000166e+01
-5.878687153687027767e-01	1.972000328400000058e+01
-9.511184539872827859e-01	1.974000638200000068e+01
-9.510052349668564053e-01	1.976000528100000153e+01
-5.876790082675122928e-01	1.978000418000000238e+01
1.260406969878190015e-04	1.980000401200000226e+01
5.878948153570400237e-01	1.982000431100000171e+01
9.511962731326096820e-01	1.984001440600000166e+01
9.509544716666198383e-01	1.986001050600000184e+01
5.877122042595848139e-01	1.988000287400000232e+01
-1.436336155831230215e-04	1.990000457200000028e+01
-5.880987147389761249e-01	1.992001233499999913e+01
-9.511971747200047567e-01	1.994001449900000011e+01
-9.510079545734426709e-01	1.996000500100000252e+01
-5.877098404123526354e-01	1.998000296700000078e+01
1.905375932999006997e-04	2.000000606500000089e+01
5.878876995493719226e-01	2.002000403099999915e+01
9.511075870862936155e-01	2.004000526200000110e+01
9.510206386235405818e-01	2.006000369500000247e+01
5.877074765601036921e-01	2.008000305999999924e+01
-9.085485940434653677e-05	2.010000289199999912e+01
-6.190522783440653987e-01	2.012124831100000222e+01
-9.511763682801448461e-01	2.014001235299999948e+01
-9.510197354478148180e-01	2.016000378800000092e+01
-5.876932425047785014e-01	2.018000362000000081e+01
9.380795650425877803e-05	2.020000298600000121e+01
5.878924264837894764e-01	2.022000421699999961e+01
9.510958165161980116e-01	2.024000404899999950e+01
9.510324180109727132e-01	2.026000248200000087e+01
5.876790082675559246e-01	2.028000418000000238e+01
-1.553517561494078961e-04	2.030000494500000130e+01
-5.878711042927522445e-01	2.032000337799999912e+01
-9.511057822905197856e-01	2.034000507600000063e+01
-9.510224546620232866e-01	2.036000350800000191e+01
-5.877122042596284457e-01	2.038000287400000232e+01
1.436336155292200132e-04	2.040000457200000028e+01
5.878734677978439960e-01	2.042000347100000113e+01
9.511836112733146331e-01	2.044001310000000160e+01
9.510260769294860417e-01	2.046000313500000090e+01
5.875319528692587445e-01	2.048000996500000070e+01
-1.026044158125903149e-04	2.050000326600000022e+01
-5.879114102601628034e-01	2.052000496400000173e+01
-9.511573711151217747e-01	2.054001039399999939e+01
-9.510251738026438417e-01	2.056000322799999935e+01
-5.875533069751771587e-01	2.058000912500000013e+01
3.107035083182279602e-04	2.060000988999999905e+01
5.878663518537093902e-01	2.062000319100000212e+01
9.510813270180376033e-01	2.064000255600000244e+01
9.510287959721117623e-01	2.066000285500000189e+01
5.876813721802646162e-01	2.068000408700000037e+01
-7.913671898270483005e-05	2.070000251900000166e+01
-5.879161370938873477e-01	2.072000515000000220e+01
-9.511094015525551892e-01	2.074000544900000165e+01
-9.510278928697113443e-01	2.076000294800000034e+01
-5.876908786173481447e-01	2.078000371299999927e+01
9.672963766992145223e-05	2.080000307899999967e+01
5.878948153570447976e-01	2.082000431100000171e+01
9.519172765140734294e-01	2.084008904799999939e+01
9.510043316526504142e-01	2.086000537399999999e+01
5.877003595551060222e-01	2.088000334000000180e+01
-1.875844963597462177e-04	2.090000597100000235e+01
-5.879090214225283217e-01	2.092000486999999964e+01
-9.510840445649206831e-01	2.094000283600000145e+01
-9.510260769295378891e-01	2.096000313500000090e+01
-5.874252270515484264e-01	2.098001416299999988e+01
3.224216484283033289e-04	2.100001026300000007e+01
6.077881573621024547e-01	2.102079430200000232e+01
9.510894794378549344e-01	2.104000339599999947e+01
9.509662588084636381e-01	2.106000929300000024e+01
5.876837615062536768e-01	2.108000399300000183e+01
-1.150755697530985236e-02	2.110036630500000143e+01
-6.670544229748781584e-01	2.112324451599999975e+01
-9.512080319091792413e-01	2.114001561899999970e+01
-9.508882611704001508e-01	2.116001731700000121e+01
-5.876932425047737274e-01	2.118000362000000081e+01
1.084477781917949122e-04	2.120000345200000069e+01
5.879517147678909872e-01	2.122000655000000080e+01
9.511637039037671437e-01	2.124001104699999942e+01
9.509372403260322182e-01	2.126001227900000146e+01
5.874062349881757905e-01	2.128001491000000200e+01
-1.406805185661267135e-04	2.130000447800000174e+01
-5.880014961897456205e-01	2.132000850900000088e+01
-9.510831419592635783e-01	2.134000274299999944e+01
-9.510133935658526827e-01	2.136000444100000095e+01
-5.875461889852838793e-01	2.138000940499999913e+01
1.143225565006698402e-04	2.140000363900000124e+01
5.878734677977568435e-01	2.142000347100000113e+01
9.510749890245796534e-01	2.144000190300000241e+01
9.510079545734223538e-01	2.146000500100000252e+01
5.877217104334739872e-01	2.148000250000000122e+01
-1.026044159321579195e-04	2.150000326600000022e+01
-5.879232527196676106e-01	2.152000543000000121e+01
-9.510759014096811237e-01	2.154000199700000096e+01
-9.510115773636252934e-01	2.156000462800000150e+01
-5.877074765601425499e-01	2.158000305999999924e+01
6.154379993581481653e-05	2.160000195900000008e+01
5.878544833744244746e-01	2.162000272400000256e+01
9.510813270180744627e-01	2.164000255600000244e+01
9.510333210727096587e-01	2.166000238900000241e+01
5.877169573567125882e-01	2.168000268700000177e+01
-2.843141314463016808e-04	2.170000905000000202e+01
-5.878687153687123246e-01	2.172000328400000058e+01
-9.511048701770844493e-01	2.174000498200000209e+01
-9.509100315446404883e-01	2.176001507800000212e+01
-5.876908786172513333e-01	2.178000371299999927e+01
1.113694593530695627e-04	2.180000354499999915e+01
5.878829471812323515e-01	2.182000384400000215e+01
9.510921967639777153e-01	2.184000367600000203e+01
9.509997955329022590e-01	2.186000584099999955e+01
5.876884893064800996e-01	2.188000380700000136e+01
-1.289623779812830082e-04	2.190000410500000072e+01
-5.901356510308588543e-01	2.192009257500000174e+01
-9.511021531942254192e-01	2.194000470199999953e+01
-9.510079545734390072e-01	2.196000500100000252e+01
-5.876979702647590065e-01	2.198000343400000034e+01
1.172442374326339152e-04	2.200000373199999970e+01
5.916396180299693386e-01	2.202015191499999958e+01
9.510849568676648103e-01	2.204000292999999999e+01
9.510206386235369180e-01	2.206000369500000247e+01
5.876481752692885863e-01	2.208000539300000042e+01
-1.201659187585606982e-04	2.210000382500000171e+01
-5.879019057057749409e-01	2.212000459000000063e+01
-9.510858594570157365e-01	2.214000302300000200e+01
-9.454171450231717566e-01	2.216056546800000149e+01
-5.876932425048609909e-01	2.218000362000000081e+01
1.084477781976756925e-04	2.220000345200000069e+01
5.878687153686686928e-01	2.222000328400000058e+01
9.511410766492542912e-01	2.224000871400000179e+01
9.510324180110042436e-01	2.226000248200000087e+01
5.877145935195197124e-01	2.228000278000000023e+01
-3.458893442242316329e-04	2.230001101000000219e+01
-5.878473927235469132e-01	2.232000244500000008e+01
-9.510876743162841596e-01	2.234000321000000255e+01
-9.510179193601638881e-01	2.236000397500000147e+01
-5.876647738485227812e-01	2.238000474000000040e+01
8.501149703284030350e-05	2.240000270600000221e+01
5.878497562788896902e-01	2.242000253800000209e+01
9.510795217497552967e-01	2.244000237000000197e+01
9.510170161599965644e-01	2.246000406799999993e+01
5.877217104334692133e-01	2.248000250000000122e+01
-1.758663558677747555e-04	2.250000559800000133e+01
-5.878876995493378388e-01	2.252000403099999915e+01
-9.510940115086404800e-01	2.254000386300000258e+01
-9.471712190834931100e-01	2.256039276599999965e+01
-5.877193211889274460e-01	2.258000259399999976e+01
1.055260970413560764e-04	2.260000335900000223e+01
5.880323194043991508e-01	2.262000972200000248e+01
9.510903819865101916e-01	2.264000348900000148e+01
9.509834851801054478e-01	2.266000752000000062e+01
5.876932425047206587e-01	2.268000362000000081e+01
-1.231190156816224348e-04	2.270000391900000025e+01
-5.880109744826950147e-01	2.272000888200000190e+01
-9.511003483006598147e-01	2.274000451599999906e+01
-9.510097708411335837e-01	2.276000481400000197e+01
-5.877027234225417063e-01	2.278000324699999979e+01
1.260406970054613290e-04	2.280000401200000226e+01
5.879303682999121872e-01	2.282000571000000022e+01
9.510967287119314051e-01	2.284000414300000159e+01
9.510360399192373526e-01	2.286000210899999985e+01
5.876766443498164794e-01	2.288000427300000084e+01
-8.501149720631094348e-05	2.290000270600000221e+01
-5.881105552050763796e-01	2.292001280100000216e+01
-9.511609885150807964e-01	2.294001076700000041e+01
-9.510260769294990313e-01	2.296000313500000090e+01
-5.876624099005860469e-01	2.298000483300000241e+01
8.793317831452522756e-05	2.300000279900000066e+01
5.878995422613455535e-01	2.302000449700000217e+01
9.510894794378585981e-01	2.304000339599999947e+01
9.510251738026568313e-01	2.306000322799999935e+01
5.874465577783192227e-01	2.308001332399999939e+01
-1.055260971011398922e-04	2.310000335900000223e+01
-5.885300988984062398e-01	2.312002931600000011e+01
-9.511084991750129447e-01	2.314000535599999964e+01
-9.508837295407989165e-01	2.316001778300000069e+01
-5.876339404562821445e-01	2.318000595300000199e+01
7.913671882687653111e-05	2.320000251900000166e+01
5.880465491247642840e-01	2.322001028200000050e+01
9.696046621199813087e-01	2.324213181000000006e+01
8.886560854682770128e-01	2.326516396999999969e+01
5.876552926076924477e-01	2.328000511300000142e+01
-2.725959912151355662e-04	2.330000867700000100e+01
-5.881437383289896959e-01	2.332001410700000221e+01
-9.510876743162508529e-01	2.334000321000000255e+01
-9.510088578550636162e-01	2.336000490800000051e+01
-5.876884893065189575e-01	2.338000380700000136e+01
8.501149715240792157e-05	2.340000270600000221e+01
5.878971788115735508e-01	2.342000440400000016e+01
9.511247892352748812e-01	2.344000703500000071e+01
9.510215515026156918e-01	2.346000360100000037e+01
5.877217104335564768e-01	2.348000250000000122e+01
-1.465552967489326458e-04	2.350000466500000229e+01
-5.878995422612099953e-01	2.352000449700000217e+01
-9.510894794378067507e-01	2.354000339599999947e+01
-9.510115773636216296e-01	2.356000462800000150e+01
-5.877193211890145985e-01	2.358000259399999976e+01
1.494769778360650794e-04	2.360000475800000075e+01
5.879019057057360831e-01	2.362000459000000063e+01
9.510813270180430434e-01	2.364000255600000244e+01
9.510197354478260312e-01	2.366000378800000092e+01
5.877050872849655105e-01	2.368000315400000133e+01
-9.380795646799809716e-05	2.370000298600000121e+01
-5.879161370939016695e-01	2.372000515000000220e+01
-9.510822393455266033e-01	2.374000265000000098e+01
-9.510369526584001587e-01	2.376000201500000131e+01
-5.876552926075521155e-01	2.378000511300000142e+01
1.260406970113421229e-04	2.380000401200000226e+01
5.878592358641012705e-01	2.382000291099999956e+01
9.511012507515222980e-01	2.384000460900000107e+01
9.510315149411083802e-01	2.386000257499999933e+01
5.877122042596577556e-01	2.388000287400000232e+01
-1.143225564585283790e-04	2.390000363900000124e+01
-5.881224209534943181e-01	2.392001326800000172e+01
-9.510885768811417895e-01	2.394000330300000101e+01
-9.509580963840682521e-01	2.396001013300000082e+01
-5.877098404124256881e-01	2.398000296700000078e+01
1.172442375580823136e-04	2.400000373199999970e+01
5.879114102601333824e-01	2.402000496400000173e+01
9.510894794378603745e-01	2.404000339599999947e+01
9.510161129517260559e-01	2.406000416100000194e+01
5.876600459475844751e-01	2.408000492600000086e+01
-1.055260969933338348e-04	2.410000335900000223e+01
-5.904716237735500028e-01	2.412010582399999947e+01
-9.511854146680904787e-01	2.414001328600000207e+01
-9.509290852679227468e-01	2.416001311800000195e+01
-5.876932425047595165e-01	2.418000362000000081e+01
7.913671883275731145e-05	2.420000251900000166e+01
5.879042945585551960e-01	2.422000468399999917e+01
9.511139230208068840e-01	2.424000591500000112e+01
9.510097708411484607e-01	2.426000481400000197e+01
5.876908786172854171e-01	2.428000371299999927e+01
-1.700229936149674640e-04	2.430000541200000086e+01
-5.879066579930822822e-01	2.432000477700000118e+01
-9.511238869962410636e-01	2.434000694200000225e+01
-9.509862053750954836e-01	2.436000724000000162e+01
-5.877003595552273696e-01	2.438000334000000180e+01
1.436336155527431345e-04	2.440000457200000028e+01
6.424726946265340022e-01	2.442220913899999957e+01
9.511021531942476237e-01	2.444000470199999953e+01
9.510215515026139155e-01	2.446000360100000037e+01
5.876742550085518602e-01	2.448000436699999938e+01
-8.793317826650297244e-05	2.450000279900000066e+01
-5.878876995494393132e-01	2.452000403099999915e+01
-9.511121183390818246e-01	2.454000572900000066e+01
-9.510025152866745657e-01	2.456000556100000054e+01
-5.876956063872604830e-01	2.458000352700000235e+01
1.348371562333562862e-04	2.460000429200000127e+01
5.878781947926240425e-01	2.462000365700000160e+01
9.510813270180448198e-01	2.464000255600000244e+01
9.510197354477890608e-01	2.466000378800000092e+01
5.877050872849607366e-01	2.468000315400000133e+01
-1.084477782692210555e-04	2.470000345200000069e+01
-5.878687153687265354e-01	2.472000328400000058e+01
-9.510958165161534916e-01	2.474000404899999950e+01
-9.510324180109820391e-01	2.476000248200000087e+01
-5.877145935195537962e-01	2.478000278000000023e+01
1.700229935610644285e-04	2.480000541200000086e+01
5.878473927235128293e-01	2.482000244500000008e+01
9.510921967639831553e-01	2.484000367600000203e+01
9.510224546620327235e-01	2.486000350800000191e+01
5.877240742556351094e-01	2.488000240699999921e+01
-1.582734372022433016e-04	2.490000503799999976e+01
-5.878734677977274226e-01	2.492000347100000113e+01
-9.510840445649278996e-01	2.494000283600000145e+01
-9.510260769295305616e-01	2.496000313500000090e+01
-5.877335549109212742e-01	2.498000203400000174e+01
8.793317821259995053e-05	2.500000279900000066e+01
5.880299562368018762e-01	2.502000962900000047e+01
9.510894794378621508e-01	2.504000339599999947e+01
9.510296990664385275e-01	2.506000276199999988e+01
5.876956063872120772e-01	2.508000352700000235e+01
-1.055260969992146151e-04	2.510000335900000223e+01
-5.878781947926724483e-01	2.512000365700000160e+01
-9.510994458417375563e-01	2.514000442300000060e+01
-9.510197354478057141e-01	2.516000378800000092e+01
-5.875272244047893277e-01	2.518001015100000117e+01
1.670698965502939346e-04	2.520000531800000232e+01
5.879161370938628117e-01	2.522000515000000220e+01
9.511772797431820026e-01	2.524001244700000157e+01
9.510052349668639549e-01	2.526000528100000153e+01
5.873943870312912097e-01	2.528001537600000148e+01
-1.406805185896498349e-04	2.530000447800000174e+01
-5.879066579931790937e-01	2.532000477700000118e+01
-9.551273463897453908e-01	2.534042820200000179e+01
-9.510179193601584480e-01	2.536000397500000147e+01
-5.876766443498505632e-01	2.538000427300000084e+01
1.143225564105061239e-04	2.540000363900000124e+01
5.878971788116750252e-01	2.542000440400000016e+01
9.511066846924317586e-01	2.544000516899999909e+01
9.510124903250355421e-01	2.546000453399999941e+01
5.876742550086390127e-01	2.548000436699999938e+01
-1.905375932754015524e-04	2.550000606500000089e+01
-5.912851010915365357e-01	2.552013791999999981e+01
-9.549074239136857711e-01	2.554040459600000190e+01
-9.510070512836873435e-01	2.556000509400000098e+01
-5.876481752694099336e-01	2.558000539300000042e+01
1.055260971726852551e-04	2.560000335900000223e+01
6.062997303630000001e-01	2.562073468200000192e+01
9.511311240830020441e-01	2.564000768800000074e+01
9.300245397223647625e-01	2.566197853299999920e+01
5.876932425047983743e-01	2.568000362000000081e+01
-1.231190158129516271e-04	2.570000391900000025e+01
-5.878924264837697145e-01	2.572000421699999961e+01
-9.511003483006652548e-01	2.574000451599999906e+01
-9.510233578133500121e-01	2.576000341499999990e+01
-5.876671632100078924e-01	2.578000464600000186e+01
1.406805186494336371e-04	2.580000447800000174e+01
5.879303682999263980e-01	2.582000571000000022e+01
9.511510379261939319e-01	2.584000974099999937e+01
9.510224546620308361e-01	2.586000350800000191e+01
5.876647738484601646e-01	2.588000474000000040e+01
-1.289623780048061296e-04	2.590000410500000072e+01
-7.142068096898280816e-01	2.592532124000000238e+01
-9.513643706673771128e-01	2.594003176000000011e+01
-9.510034186171816284e-01	2.596000546800000208e+01
-5.876861254088997510e-01	2.598000389999999982e+01
1.758663559452008853e-04	2.600000559800000133e+01
5.879232527196430746e-01	2.602000543000000121e+01
9.529996172685412104e-01	2.604020213000000084e+01
9.510115773636347303e-01	2.606000462800000150e+01
5.876718910807301466e-01	2.608000446000000139e+01
-1.494769777939236046e-04	2.610000475800000075e+01
-5.880560270338651696e-01	2.612001065500000152e+01
-9.515646345909631876e-01	2.614005247300000079e+01
-9.510061382729483315e-01	2.616000518799999952e+01
-5.876458112860668548e-01	2.618000548600000243e+01
1.817411339692347064e-04	2.620000578500000188e+01
5.879517147679148570e-01	2.622000655000000080e+01
9.511772797431837789e-01	2.624001244700000157e+01
9.510052349668269844e-01	2.626000528100000153e+01
5.876908786173679067e-01	2.628000371299999927e+01
-1.113694593226896622e-04	2.630000354499999915e+01
-5.879066579931837566e-01	2.632000477700000118e+01
-9.511962731326040199e-01	2.634001440600000166e+01
-9.510224546620474895e-01	2.636000350800000191e+01
-5.876884893065046356e-01	2.638000380700000136e+01
8.501149705636342488e-05	2.640000270600000221e+01
5.881224209534602343e-01	2.642001326800000172e+01
9.510976311953432960e-01	2.644000423600000005e+01
9.510079545734132500e-01	2.646000500100000252e+01
5.877217104334502285e-01	2.648000250000000122e+01
-1.172442375159408388e-04	2.650000373199999970e+01
-5.878758312976701816e-01	2.652000356399999959e+01
-9.510804243879297237e-01	2.654000246300000043e+01
-9.510161129517039624e-01	2.656000416100000194e+01
-5.876956063872509350e-01	2.658000352700000235e+01
1.201659186144939464e-04	2.660000382500000171e+01
5.879019057057502939e-01	2.662000459000000063e+01
9.510813270180132895e-01	2.664000255600000244e+01
9.510197354478205911e-01	2.666000378800000092e+01
5.876695271478966642e-01	2.668000455299999985e+01
-9.380795648564043819e-05	2.670000298600000121e+01
-5.879161370939158804e-01	2.672000515000000220e+01
-9.511003483006671422e-01	2.674000451599999906e+01
-9.509508468186064212e-01	2.676001087899999931e+01
-5.876790082674789861e-01	2.678000418000000238e+01
8.205840001395077520e-05	2.680000261200000011e+01
5.878948153570733304e-01	2.682000431100000171e+01
9.510921967639517360e-01	2.684000367600000203e+01
9.510224546620290598e-01	2.686000350800000191e+01
5.877122042596435447e-01	2.688000287400000232e+01
-9.435319373209025487e-03	2.690030034000000114e+01
-5.080867176857515322e-01	2.698303529400000045e+01
-3.507172042787859434e-01	2.698859378400000253e+01
-1.161782021170073981e-01	2.699629356300000183e+01
2.281726063696681156e-02	2.700072635900000151e+01
3.103313747457000504e-01	2.701004400100000069e+01
5.879114102601477043e-01	2.702000496400000173e+01
9.526259082063229799e-01	2.704016294300000212e+01
9.510161129516854217e-01	2.706000416100000194e+01
5.876956063872025293e-01	2.708000352700000235e+01
-1.707623933804777033e-02	2.710054358000000008e+01
-5.879374838347701804e-01	2.712000598999999923e+01
-9.559940217304702115e-01	2.714052178400000059e+01
-9.508474205258312661e-01	2.716002151600000047e+01
-5.877050872849027829e-01	2.718000315400000133e+01
9.380795654542424045e-05	2.720000298600000121e+01
5.878568723290392706e-01	2.722000281800000110e+01
9.510912942316599450e-01	2.724000358300000002e+01
9.510324180109951397e-01	2.726000248200000087e+01
5.877027234225663532e-01	2.728000324699999979e+01
-8.205839996004773973e-05	2.730000261200000011e+01
-5.879066579930966041e-01	2.732000477700000118e+01
-9.510831419592744584e-01	2.734000274299999944e+01
-9.510269800482326064e-01	2.736000304200000244e+01
-5.877240742555772668e-01	2.738000240699999921e+01
8.501149717593104295e-05	2.740000270600000221e+01
5.878615993943624440e-01	2.742000300400000157e+01
9.510840445648797159e-01	2.744000283600000145e+01
9.510215515026083644e-01	2.746000360100000037e+01
5.876979702647788795e-01	2.748000343400000034e+01
-1.172442374081347815e-04	2.750000373199999970e+01
-5.878521198291463135e-01	2.752000263100000055e+01
-9.510894794378140782e-01	2.754000339599999947e+01
-9.510342338365330717e-01	2.756000229500000032e+01
-5.877193211889956137e-01	2.758000259399999976e+01
9.085485939160897729e-05	2.760000289199999912e+01
5.878663518538346233e-01	2.762000319100000212e+01
9.510858594570081870e-01	2.764000302300000200e+01
9.510242609565122685e-01	2.766000332200000145e+01
5.877288018846497097e-01	2.768000222100000229e+01
-9.380795649152121854e-05	2.770000298600000121e+01
-5.878687153688327838e-01	2.772000328400000058e+01
-9.510867620381701082e-01	2.774000311600000046e+01
-9.510369526583929423e-01	2.776000201500000131e+01
-5.877264380726437976e-01	2.778000231400000075e+01
8.205840001983155554e-05	2.780000261200000011e+01
5.878711042928338459e-01	2.782000337799999912e+01
9.510921967639535124e-01	2.784000367600000203e+01
9.510224546619920893e-01	2.786000350800000191e+01
5.875343425157451005e-01	2.788000987100000216e+01
-1.116464275862899536e-02	2.790035538900000134e+01
-6.550417587486734305e-01	2.792273489800000164e+01
-9.510930992881099222e-01	2.794000376900000049e+01
-9.510215515025899347e-01	2.796000360100000037e+01
-5.875793889350696686e-01	2.798000809899999908e+01
7.329335652129576658e-05	2.800000233300000119e+01
5.896054537480635016e-01	2.802007167500000051e+01
9.510849568677108845e-01	2.804000292999999999e+01
9.510251738026829216e-01	2.806000322799999935e+01
5.839184420980150225e-01	2.808015187800000234e+01
-9.085485945139277954e-05	2.810000289199999912e+01
-5.878781947925947327e-01	2.812000365700000160e+01
-9.551299518241284092e-01	2.814042848200000080e+01
-9.510378556793658289e-01	2.816000192199999930e+01
-5.853785593982925306e-01	2.818009458999999950e+01
9.380795643761818308e-05	2.820000298600000121e+01
5.878687153686972255e-01	2.822000328400000058e+01
9.511003483006522652e-01	2.824000451599999906e+01
9.510324180109932524e-01	2.826000248200000087e+01
5.766447129675931205e-01	2.828043617000000154e+01
-6.741857825030143946e-05	2.830000214600000064e+01
-5.879066579931013781e-01	2.832000477700000118e+01
-9.510876743162950397e-01	2.834000321000000255e+01
-9.510360399192449021e-01	2.836000210899999985e+01
-5.876529286396607876e-01	2.838000520599999987e+01
1.143225564281484649e-04	2.840000363900000124e+01
5.878734677977901502e-01	2.842000347100000113e+01
9.510749890245572269e-01	2.844000190300000241e+01
9.510351368819296436e-01	2.846000220200000186e+01
5.877217104335326070e-01	2.848000250000000122e+01
-8.793317829002609382e-05	2.850000279900000066e+01
-5.984359898580804416e-01	2.852042109199999942e+01
-9.510804243879332764e-01	2.854000246300000043e+01
-9.510251738026643809e-01	2.856000322799999935e+01
-5.876837615062640019e-01	2.858000399300000183e+01
1.178600885967229055e-02	2.860037516899999943e+01
5.878781947925511009e-01	2.862000365700000160e+01
9.510858594570099633e-01	2.864000302300000200e+01
9.508973335417272299e-01	2.866001638400000218e+01
5.877288018846449358e-01	2.868000222100000229e+01
-7.913671891606423509e-05	2.870000251900000166e+01
-5.881413753980122561e-01	2.872001401400000020e+01
-9.510867620381719956e-01	2.874000311600000046e+01
-9.510324180109748227e-01	2.876000248200000087e+01
-5.877027234226052110e-01	2.878000324699999979e+01
1.113694592805482010e-04	2.880000354499999915e+01
5.878592358641250293e-01	2.882000291099999956e+01
9.510831419592595815e-01	2.884000274299999944e+01
9.510315149411344704e-01	2.886000257499999933e+01
5.877122042595420703e-01	2.888000287400000232e+01
-3.194999675067015975e-04	2.890001017000000161e+01
